X,Y,substrict,time,price,type,direction,square,price per m2,PageUrl
116.483653,39.88914,禧福汇,2013.03.08,555,3室2厅1厨2卫,南 北,134.4,41295,https://bj.ke.com/chengjiao/BJCY85499921.html
116.487808,39.889853,平乐园小区,2013.03.09,160,1室1厅1厨1卫,南,46.39,34490,https://bj.ke.com/chengjiao/BJCY85569693.html
116.480977,39.886406,磨房北里,2013.03.10,150,1室1厅1厨1卫,南,43.02,34868,https://bj.ke.com/chengjiao/BJCY85554654.html
116.48072,39.884041,磨房南里,2013.03.10,143,1室1厅1厨1卫,南,44.01,32493,https://bj.ke.com/chengjiao/BJCY85561277.html
116.480977,39.886406,磨房北里,2013.03.10,273,3室1厅1厨1卫,南 北,76.28,35789,https://bj.ke.com/chengjiao/BJCY85568202.html
116.481662,39.878749,松榆东里,2013.03.10,160,2室1厅1厨1卫,南 北,43.5,36782,https://bj.ke.com/chengjiao/BJCY85579220.html
116.480977,39.886406,磨房北里,2013.03.12,234,2室1厅1厨1卫,南,59.03,39641,https://bj.ke.com/chengjiao/BJCY85563432.html
116.480977,39.886406,磨房北里,2013.03.13,210,2室1厅1厨1卫,南 北,56.67,37057,https://bj.ke.com/chengjiao/BJCY85553513.html
116.487808,39.889853,平乐园小区,2013.03.15,195,2室1厅1厨1卫,东 西,59.84,32587,https://bj.ke.com/chengjiao/BJCY85580753.html
116.480977,39.886406,磨房北里,2013.03.17,235,3室1厅1厨1卫,西 北,69.36,33881,https://bj.ke.com/chengjiao/BJCY85567670.html
116.481662,39.878749,松榆东里,2013.03.19,163,1室1厅1厨1卫,南,41.32,39448,https://bj.ke.com/chengjiao/BJCY85523165.html
116.487808,39.889853,平乐园小区,2013.03.20,217,2室1厅1厨1卫,南 北,65.6,33079,https://bj.ke.com/chengjiao/BJCY85528090.html
116.480977,39.886406,磨房北里,2013.03.21,193,2室1厅1厨1卫,北,58.31,33099,https://bj.ke.com/chengjiao/BJCY85490952.html
116.480977,39.886406,磨房北里,2013.03.23,188,2室1厅1厨1卫,南 北,55.25,34027,https://bj.ke.com/chengjiao/BJCY85535721.html
116.480977,39.886406,磨房北里,2013.03.23,202,2室1厅1厨1卫,南 北,56.67,35645,https://bj.ke.com/chengjiao/BJCY85593859.html
116.483653,39.88914,禧福汇,2013.03.25,616,3室2厅1厨2卫,南 北,139.66,44107,https://bj.ke.com/chengjiao/BJCY84863632.html
116.480977,39.886406,磨房北里,2013.03.30,235,2室1厅1厨1卫,南 北,66.45,35365,https://bj.ke.com/chengjiao/BJCY85591744.html
116.480977,39.886406,磨房北里,2013.04.08,165,1室1厅1厨1卫,南 北,44.34,37212,https://bj.ke.com/chengjiao/BJCY85590242.html
116.487627,39.885395,潘道庙,2013.04.24,270,3室1厅1厨1卫,南 北,84.19,32070,https://bj.ke.com/chengjiao/BJCY85070933.html
116.483653,39.88914,禧福汇,2013.04.30,860,3室2厅1厨2卫,南 北,212.42,40486,https://bj.ke.com/chengjiao/BJCY85816563.html
116.481662,39.878749,松榆东里,1905/7/5,150-161,#NAME?,暂无数据,45.96,32637-35030,https://bj.ke.com/chengjiao/BJ0000554457.html
116.481662,39.878749,松榆东里,1905/7/5,150-165,#NAME?,暂无数据,49.11,30544-33598,https://bj.ke.com/chengjiao/BJ0000554554.html
116.487808,39.889853,平乐园小区,1905/7/5,210-221,#NAME?,暂无数据,58.68,35787-37662,https://bj.ke.com/chengjiao/BJ0000554749.html
116.487808,39.889853,平乐园小区,1905/7/5,181-190,#NAME?,暂无数据,51.31,35276-37030,https://bj.ke.com/chengjiao/BJ0000554945.html
116.483653,39.88914,禧福汇,1905/7/5,195-200,#NAME?,暂无数据,44.32,43998-45126,https://bj.ke.com/chengjiao/BJ0000555020.html
116.481662,39.878749,松榆东里,1905/7/5,149-152,1室1厅1厨1卫,南,44.82,33244-33913,https://bj.ke.com/chengjiao/BJCY85385312.html
116.483653,39.88914,禧福汇,2013.05.05,592,3室1厅1厨2卫,南 北,137.3,43117,https://bj.ke.com/chengjiao/BJCY85594777.html
116.480977,39.886406,磨房北里,2013.05.05,194,2室1厅1厨1卫,南 北,54.54,35570,https://bj.ke.com/chengjiao/BJCY85505221.html
116.487808,39.889853,平乐园小区,2013.05.19,184,2室1厅1厨1卫,南 北,47.78,38510,https://bj.ke.com/chengjiao/BJCY85713013.html
116.487627,39.885395,潘道庙,2013.05.19,195,1室1厅1厨1卫,东 南,58,33621,https://bj.ke.com/chengjiao/BJCY85521683.html
116.480977,39.886406,磨房北里,2013.05.20,215,2室1厅1厨1卫,西 北,64.24,33468,https://bj.ke.com/chengjiao/BJCY85772092.html
116.487808,39.889853,平乐园小区,2013.05.21,177,1室1厅1厨1卫,南,46.3,38229,https://bj.ke.com/chengjiao/BJCY85679612.html
116.483653,39.88914,禧福汇,2013.05.23,700,3室2厅1厨2卫,南 北,148.68,47081,https://bj.ke.com/chengjiao/BJCY85629670.html
116.480977,39.886406,磨房北里,2013.05.25,158,1室1厅1厨1卫,南 北,45.6,34649,https://bj.ke.com/chengjiao/BJCY85530735.html
116.487808,39.889853,平乐园小区,2013.05.25,235,2室1厅1厨1卫,东 南,64.18,36616,https://bj.ke.com/chengjiao/BJCY85726805.html
116.480977,39.886406,磨房北里,2013.05.27,248,3室1厅1厨1卫,南 北,72.94,34001,https://bj.ke.com/chengjiao/BJCY85850485.html
116.487808,39.889853,平乐园小区,2013.05.30,167,1室1厅1厨1卫,南 北,47.17,35404,https://bj.ke.com/chengjiao/BJCY85747678.html
116.481662,39.878749,松榆东里,1905/7/5,220-235,#NAME?,暂无数据,62.57,35161-37558,https://bj.ke.com/chengjiao/BJ0000555802.html
116.483653,39.88914,禧福汇,1905/7/5,640-645,#NAME?,暂无数据,137.3,46613-46977,https://bj.ke.com/chengjiao/BJ0000556203.html
116.481662,39.878749,松榆东里,1905/7/5,210-231,#NAME?,暂无数据,53.85,38997-42897,https://bj.ke.com/chengjiao/BJ0000558470.html
116.487808,39.889853,平乐园小区,1905/7/5,171-172,#NAME?,暂无数据,47.17,36252-36464,https://bj.ke.com/chengjiao/BJ0000558512.html
116.484172,39.889913,西大望路甲27号院,1905/7/5,191-200,2室1厅1厨1卫,南 北,60,31833-33333,https://bj.ke.com/chengjiao/BJCY85464212.html
116.483653,39.88914,禧福汇,1905/7/5,630-635,3室2厅1厨2卫,南 北,137,45985-46350,https://bj.ke.com/chengjiao/BJCY85499148.html
116.480977,39.886406,磨房北里,1905/7/5,160-175,#NAME?,暂无数据,46.76,34217-37425,https://bj.ke.com/chengjiao/BJ0000555183.html
116.487808,39.889853,平乐园小区,1905/7/5,160-177,1室1厅1厨1卫,南,46.3,34557-38229,https://bj.ke.com/chengjiao/BJCY85617723.html
116.480977,39.886406,磨房北里,1905/7/5,220-223,#NAME?,暂无数据,68.75,32000-32436,https://bj.ke.com/chengjiao/BJ0000555477.html
116.481662,39.878749,松榆东里,1905/7/5,155-166,1室1厅1厨1卫,西,49.11,31562-33802,https://bj.ke.com/chengjiao/BJCY85642239.html
116.480977,39.886406,磨房北里,1905/7/5,241-250,#NAME?,暂无数据,71.42,33744-35004,https://bj.ke.com/chengjiao/BJ0000555566.html
116.487808,39.889853,平乐园小区,2013.06.02,220,2室1厅1厨1卫,南 北,60.63,36286,https://bj.ke.com/chengjiao/BJCY85755977.html
116.481662,39.878749,松榆东里,2013.06.12,150,1室1厅1厨1卫,南,41.9,35800,https://bj.ke.com/chengjiao/BJCY85542090.html
116.480977,39.886406,磨房北里,2013.06.29,206,1室1厅1厨1卫,南,54.52,37784,https://bj.ke.com/chengjiao/BJCY86082915.html
116.481662,39.878749,松榆东里,1905/7/5,200-211,#NAME?,暂无数据,100.76,19849-20941,https://bj.ke.com/chengjiao/BJ0000556590.html
116.481662,39.878749,松榆东里,1905/7/5,166-175,#NAME?,暂无数据,47.16,35199-37108,https://bj.ke.com/chengjiao/BJ0000557941.html
116.480977,39.886406,磨房北里,1905/7/5,205-226,1室2厅1厨1卫,南,62.3,32905-36276,https://bj.ke.com/chengjiao/BJCY85924574.html
116.480977,39.886406,磨房北里,1905/7/5,205-208,2室1厅1厨1卫,南 北,56.7,36155-36684,https://bj.ke.com/chengjiao/BJCY86094102.html
116.487808,39.889853,平乐园小区,1905/7/5,170-175,1室1厅1厨1卫,南 北,49,34694-35714,https://bj.ke.com/chengjiao/BJCY86103386.html
116.481662,39.878749,松榆东里,2013.07.11,165,1室1厅1厨1卫,南,44.8,36830,https://bj.ke.com/chengjiao/BJCY85950351.html
116.487627,39.885395,潘道庙,2013.07.14,215,2室1厅1厨1卫,南 北,71.68,29994,https://bj.ke.com/chengjiao/BJCY86091725.html
116.480977,39.886406,磨房北里,2013.07.20,221,2室1厅1厨1卫,南,56.67,38998,https://bj.ke.com/chengjiao/BJCY85998267.html
116.483653,39.88914,禧福汇,2013.07.24,490,2室2厅1厨1卫,东 南,102.43,47838,https://bj.ke.com/chengjiao/BJCY85703789.html
116.480977,39.886406,磨房北里,2013.07.28,176,1室1厅1厨1卫,南 北,45.99,38269,https://bj.ke.com/chengjiao/BJCY86094744.html
116.487808,39.889853,平乐园小区,2013.07.29,170,1室1厅1厨1卫,南,46.3,36717,https://bj.ke.com/chengjiao/BJCY86061538.html
116.483653,39.88914,禧福汇,1905/7/5,646-714,3室2厅1厨2卫,南 北,141,45816-50638,https://bj.ke.com/chengjiao/BJCY85811257.html
116.481662,39.878749,松榆东里,1905/7/5,218-241,2室1厅1厨1卫,南 北,59,36949-40847,https://bj.ke.com/chengjiao/BJCY85859917.html
116.480977,39.886406,磨房北里,1905/7/5,160-165,1室1厅1厨1卫,南 北,39.6,40404-41667,https://bj.ke.com/chengjiao/BJCY86036233.html
116.487808,39.889853,平乐园小区,1905/7/5,170-175,1室1厅1厨1卫,南,51.91,32749-33712,https://bj.ke.com/chengjiao/BJCY85639988.html
116.48072,39.884041,磨房南里,2013.08.04,154,1室1厅1厨1卫,东 南,44.01,34992,https://bj.ke.com/chengjiao/BJCY86182385.html
116.481662,39.878749,松榆东里,2013.08.08,260,2室1厅1厨1卫,南 北,73.16,35539,https://bj.ke.com/chengjiao/BJCY85835738.html
116.483653,39.88914,禧福汇,2013.08.09,490,2室1厅1厨1卫,东 南,97.85,50077,https://bj.ke.com/chengjiao/BJCY86164170.html
116.481662,39.878749,松榆东里,2013.08.09,285,3室1厅1厨1卫,西 北,79.29,35944,https://bj.ke.com/chengjiao/BJCY86182030.html
116.481662,39.878749,松榆东里,2013.08.10,147,1室1厅1厨1卫,南,39.8,36935,https://bj.ke.com/chengjiao/BJCY84744770.html
116.480977,39.886406,磨房北里,2013.08.10,280,2室1厅1厨1卫,东 南,72.76,38483,https://bj.ke.com/chengjiao/BJCY86114177.html
116.480977,39.886406,磨房北里,2013.08.10,208,2室1厅1厨1卫,南 北,55.79,37283,https://bj.ke.com/chengjiao/BJCY86194505.html
116.480977,39.886406,磨房北里,2013.08.11,280,3室1厅1厨1卫,南 北,76.28,36707,https://bj.ke.com/chengjiao/BJCY86117121.html
116.487808,39.889853,平乐园小区,2013.08.24,230,2室1厅1厨1卫,南 北,61.59,37344,https://bj.ke.com/chengjiao/BJCY86139357.html
116.483653,39.88914,禧福汇,2013.08.31,715,3室2厅1厨2卫,南 北,137.3,52076,https://bj.ke.com/chengjiao/BJCY86294569.html
116.480977,39.886406,磨房北里,1905/7/5,225-230,2室1厅1厨1卫,东 西 北,57.54,39103-39972,https://bj.ke.com/chengjiao/BJCY86118167.html
116.484172,39.889913,西大望路甲27号院,1905/7/5,200-211,#NAME?,暂无数据,60.27,33184-35009,https://bj.ke.com/chengjiao/BJ0000563181.html
116.481662,39.878749,松榆东里,1905/7/5,221-230,#NAME?,暂无数据,58.47,37797-39336,https://bj.ke.com/chengjiao/BJ0000564264.html
116.487808,39.889853,平乐园小区,1905/7/5,201-220,#NAME?,暂无数据,61.55,32656-35743,https://bj.ke.com/chengjiao/BJ0000566359.html
116.481662,39.878749,松榆东里,1905/7/5,251-260,3室1厅1厨1卫,西 北,75,33467-34667,https://bj.ke.com/chengjiao/BJCY85727239.html
116.481662,39.878749,松榆东里,1905/7/5,226-250,2室1厅1厨1卫,南,62.76,36010-39834,https://bj.ke.com/chengjiao/BJCY85933474.html
116.48072,39.884041,磨房南里,2013.09.05,258,2室1厅1厨1卫,东 北,73.58,35064,https://bj.ke.com/chengjiao/BJCY86372117.html
116.480977,39.886406,磨房北里,2013.09.06,210,2室1厅1厨1卫,东 北,56.79,36978,https://bj.ke.com/chengjiao/BJCY86268912.html
116.487808,39.889853,平乐园小区,2013.09.07,233,2室1厅1厨1卫,南 北,61.55,37855,https://bj.ke.com/chengjiao/BJCY86400275.html
116.483653,39.88914,禧福汇,2013.09.07,618,3室2厅1厨2卫,南 北,133.17,46407,https://bj.ke.com/chengjiao/BJCY85437838.html
116.483653,39.88914,禧福汇,2013.09.08,650,3室2厅1厨2卫,南 北,133.47,48700,https://bj.ke.com/chengjiao/BJCY85490117.html
116.487627,39.885395,潘道庙,2013.09.08,276,2室1厅1厨1卫,南,73,37808,https://bj.ke.com/chengjiao/BJCY86359526.html
116.480977,39.886406,磨房北里,2013.09.08,237,2室1厅1厨1卫,东 西 北,56.9,41652,https://bj.ke.com/chengjiao/BJCY86265059.html
116.487808,39.889853,平乐园小区,2013.09.09,233,2室1厅1厨1卫,南 北,61.5,37886,https://bj.ke.com/chengjiao/BJCY86400225.html
116.483653,39.88914,禧福汇,2013.09.12,600,3室2厅1厨2卫,南 北,134.4,44643,https://bj.ke.com/chengjiao/BJCY85606665.html
116.487808,39.889853,平乐园小区,2013.09.14,244,2室1厅1厨1卫,东 南,62.92,38779,https://bj.ke.com/chengjiao/BJCY86327630.html
116.480977,39.886406,磨房北里,2013.09.15,284,2室1厅1厨1卫,南,72.05,39417,https://bj.ke.com/chengjiao/BJCY86186830.html
116.487808,39.889853,平乐园小区,2013.09.17,225,2室1厅1厨1卫,南 北,60.07,37456,https://bj.ke.com/chengjiao/BJCY85918077.html
116.483653,39.88914,禧福汇,2013.09.20,213,1室1厅1厨1卫,西,44.76,47587,https://bj.ke.com/chengjiao/BJCY86258673.html
116.483653,39.88914,禧福汇,2013.09.21,460,2室2厅1厨1卫,南 西,102.43,44909,https://bj.ke.com/chengjiao/BJCY85809849.html
116.481662,39.878749,松榆东里,2013.09.23,165,2室1厅1厨1卫,南 北,58,28448,https://bj.ke.com/chengjiao/BJCY86482201.html
116.480977,39.886406,磨房北里,2013.09.26,302,3室1厅1厨1卫,东 西,74.69,40434,https://bj.ke.com/chengjiao/BJCY86483549.html
116.487808,39.889853,平乐园小区,2013.09.27,228,2室1厅1厨1卫,南 北,60.52,37673,https://bj.ke.com/chengjiao/BJCY86304384.html
116.480977,39.886406,磨房北里,2013.09.29,252,2室1厅1厨1卫,南 北,66.45,37923,https://bj.ke.com/chengjiao/BJCY86281560.html
116.487808,39.889853,平乐园小区,1905/7/5,224-247,#NAME?,暂无数据,62.92,35601-39256,https://bj.ke.com/chengjiao/BJ0000565300.html
116.481662,39.878749,松榆东里,1905/7/5,256-265,2室1厅1厨1卫,南 西,63.88,40075-41484,https://bj.ke.com/chengjiao/BJCY86317106.html
116.483653,39.88914,禧福汇,1905/7/5,646-714,3室2厅1厨2卫,东 南,135,47852-52889,https://bj.ke.com/chengjiao/BJCY86635236.html
116.487808,39.889853,平乐园小区,2013.10.05,207,2室1厅1厨1卫,南 北,60.07,34460,https://bj.ke.com/chengjiao/BJCY86217274.html
116.481662,39.878749,松榆东里,2013.10.06,225,2室1厅1厨1卫,南 北,58.41,38521,https://bj.ke.com/chengjiao/BJCY86376051.html
116.483653,39.88914,禧福汇,2013.10.09,461,2室1厅1厨1卫,东 西 北,96.44,47802,https://bj.ke.com/chengjiao/BJCY86463047.html
116.487808,39.889853,平乐园小区,2013.10.23,263,3室2厅1厨1卫,东 南,81.5,32270,https://bj.ke.com/chengjiao/BJCY86508803.html
116.480977,39.886406,磨房北里,2013.10.24,185,1室1厅1厨1卫,南 北,45.4,40749,https://bj.ke.com/chengjiao/BJCY86229771.html
116.487808,39.889853,平乐园小区,2013.10.24,198,1室1厅1厨1卫,南,53.4,37079,https://bj.ke.com/chengjiao/BJCY86597548.html
116.481662,39.878749,松榆东里,2013.10.26,190,1室1厅1厨1卫,南 北,45.79,41494,https://bj.ke.com/chengjiao/BJCY86099241.html
116.480977,39.886406,磨房北里,2013.10.27,238,2室1厅1厨1卫,南 北,57.43,41442,https://bj.ke.com/chengjiao/BJCY86539010.html
116.480977,39.886406,磨房北里,2013.10.29,173,1室1厅1厨1卫,南,43.81,39489,https://bj.ke.com/chengjiao/BJCY86610276.html
116.480977,39.886406,磨房北里,2013.10.30,262,2室1厅1厨1卫,东 南,65.93,39739,https://bj.ke.com/chengjiao/BJCY86569647.html
116.481662,39.878749,松榆东里,1905/7/5,191-200,1室1厅1厨1卫,东 南,48.72,39204-41051,https://bj.ke.com/chengjiao/BJCY86448400.html
116.487808,39.889853,平乐园小区,1905/7/5,249-276,3室1厅1厨1卫,南 北,72.26,34459-38195,https://bj.ke.com/chengjiao/BJCY85989238.html
116.487808,39.889853,平乐园小区,1905/7/5,240-245,#NAME?,暂无数据,62.92,38144-38938,https://bj.ke.com/chengjiao/BJ0000569055.html
116.487808,39.889853,平乐园小区,1905/7/5,170-175,#NAME?,暂无数据,45.94,37005-38093,https://bj.ke.com/chengjiao/BJ0000568864.html
116.487808,39.889853,平乐园小区,2013.11.11,173,1室1厅1厨1卫,南,45.94,37658,https://bj.ke.com/chengjiao/BJCY86695546.html
116.487627,39.885395,潘道庙,2013.11.18,286,2室1厅1厨1卫,南,73,39178,https://bj.ke.com/chengjiao/BJCY86763357.html
116.481662,39.878749,松榆东里,2013.11.23,219,2室1厅1厨1卫,南 北,57.25,38253,https://bj.ke.com/chengjiao/BJCY86361790.html
116.480977,39.886406,磨房北里,2013.11.26,238,2室1厅1厨1卫,南,58.18,40908,https://bj.ke.com/chengjiao/BJCY86417425.html
116.480977,39.886406,磨房北里,2013.11.29,176,1室1厅1厨1卫,南 北,45.4,38767,https://bj.ke.com/chengjiao/BJCY86587660.html
116.483653,39.88914,禧福汇,2013.11.30,698,3室2厅1厨2卫,南,143.15,48760,https://bj.ke.com/chengjiao/BJCY86029544.html
116.487808,39.889853,平乐园小区,1905/7/5,157-174,1室1厅1厨1卫,南,51.91,30245-33520,https://bj.ke.com/chengjiao/BJCY86349109.html
116.481662,39.878749,松榆东里,1905/7/5,216-225,2室1厅1厨1卫,南,56.69,38102-39690,https://bj.ke.com/chengjiao/BJCY86536315.html
116.480977,39.886406,磨房北里,1905/7/5,230-241,#NAME?,暂无数据,59.36,38747-40600,https://bj.ke.com/chengjiao/BJ0000568472.html
116.48072,39.884041,磨房南里,1905/7/5,241-250,#NAME?,暂无数据,68.8,35029-36337,https://bj.ke.com/chengjiao/BJ0000568520.html
116.480977,39.886406,磨房北里,1905/7/5,230-241,#NAME?,暂无数据,57.7,39861-41768,https://bj.ke.com/chengjiao/BJ0000568105.html
116.483653,39.88914,禧福汇,1905/7/5,491-500,#NAME?,暂无数据,102.43,47935-48814,https://bj.ke.com/chengjiao/BJ0000571764.html
116.480977,39.886406,磨房北里,1905/7/5,209-231,2室1厅1厨1卫,南,58,36034-39828,https://bj.ke.com/chengjiao/BJCY86071318.html
116.487808,39.889853,平乐园小区,2013.12.10,263,3室1厅1厨1卫,南 西,78.98,33300,https://bj.ke.com/chengjiao/BJCY86007705.html
116.48072,39.884041,磨房南里,2013.12.15,203,1室1厅1厨1卫,南 北,55.47,36596,https://bj.ke.com/chengjiao/BJCY86460090.html
116.480977,39.886406,磨房北里,2013.12.16,228,2室1厅1厨1卫,南 北,55.6,41007,https://bj.ke.com/chengjiao/BJCY86871612.html
116.48072,39.884041,磨房南里,2013.12.21,205,1室1厅1厨1卫,南 西,60.11,34104,https://bj.ke.com/chengjiao/BJCY85610545.html
116.487808,39.889853,平乐园小区,2013.12.24,176,1室1厅1厨1卫,南,46.3,38013,https://bj.ke.com/chengjiao/BJCY86771659.html
116.48072,39.884041,磨房南里,2013.12.29,158,1室1厅1厨1卫,东,44.01,35901,https://bj.ke.com/chengjiao/BJCY86955163.html
116.483653,39.88914,禧福汇,2013.12.30,470,2室1厅1厨1卫,南 西,96.07,48923,https://bj.ke.com/chengjiao/BJCY86945349.html
116.480977,39.886406,磨房北里,1905/7/6,216-225,#NAME?,暂无数据,54.88,39359-40999,https://bj.ke.com/chengjiao/BJ0000571130.html
116.487808,39.889853,平乐园小区,1905/7/6,190-210,2室1厅1厨1卫,南 北,60.07,31630-34959,https://bj.ke.com/chengjiao/BJCY86324259.html
116.480977,39.886406,磨房北里,1905/7/6,200-211,#NAME?,暂无数据,53.9,37106-39147,https://bj.ke.com/chengjiao/BJ0000571129.html
116.487808,39.889853,平乐园小区,1905/7/6,167-184,2室1厅1厨1卫,南 北,48.45,34469-37977,https://bj.ke.com/chengjiao/BJCY86892286.html
116.481662,39.878749,松榆东里,1905/7/6,220-225,2室1厅1厨1卫,南 西,60.6,36304-37129,https://bj.ke.com/chengjiao/BJCY86536062.html
116.487808,39.889853,平乐园小区,2014.01.22,220,2室1厅1厨1卫,南 北,61.53,35755,https://bj.ke.com/chengjiao/BJCY86718704.html
116.487808,39.889853,平乐园小区,1905/7/6,225-230,2室1厅1厨1卫,南 北,61.59,36532-37344,https://bj.ke.com/chengjiao/BJCY85698428.html
116.487627,39.885395,潘道庙,1905/7/6,210-221,2室1厅1厨1卫,南 北,64.47,32573-34280,https://bj.ke.com/chengjiao/BJCY86591495.html
116.481662,39.878749,松榆东里,2014.02.22,150,1室1厅1厨1卫,南,44.94,33378,https://bj.ke.com/chengjiao/BJCY87082763.html
116.480977,39.886406,磨房北里,1905/7/6,205-210,2室1厅1厨1卫,南 北,54.97,37293-38203,https://bj.ke.com/chengjiao/BJCY87067180.html
116.481662,39.878749,松榆东里,1905/7/6,215-220,2室1厅1厨1卫,东 南,58.1,37005-37866,https://bj.ke.com/chengjiao/BJCY86661370.html
116.480977,39.886406,磨房北里,1905/7/6,246-271,3室1厅1厨1卫,南 北,66.45,37020-40783,https://bj.ke.com/chengjiao/BJCY86839519.html
116.487808,39.889853,平乐园小区,2014.03.01,176,1室1厅1厨1卫,南,46.3,38013,https://bj.ke.com/chengjiao/BJCY87139377.html
116.480977,39.886406,磨房北里,2014.03.04,200,2室1厅1厨1卫,南 北,50.93,39270,https://bj.ke.com/chengjiao/BJCY87207096.html
116.480977,39.886406,磨房北里,2014.03.09,234,2室1厅1厨1卫,南 北,56.76,41226,https://bj.ke.com/chengjiao/BJCY87256412.html
116.487808,39.889853,平乐园小区,2014.03.16,152,1室1厅1厨1卫,南 北,47.89,31739,https://bj.ke.com/chengjiao/BJCY86469197.html
